Date/Time,Latitude,Longitude
25-05-2017T20:55,58.689161,3.9575
25-05-2017T21:00,58.702381,3.945929
25-05-2017T21:05,58.715757999999994,3.934921
25-05-2017T21:10,58.729154,3.923561
25-05-2017T21:15,58.742474,3.911519
25-05-2017T21:20,58.755939,3.9001080000000004
25-05-2017T21:25,58.769364,3.888554
25-05-2017T21:30,58.782729,3.876642
25-05-2017T21:35,58.796195,3.865047
25-05-2017T21:40,58.80981800000001,3.853828
25-05-2017T21:45,58.823316000000005,3.842164
25-05-2017T21:50,58.836712,3.8304110000000002
25-05-2017T21:55,58.850120999999994,3.8187800000000003
25-05-2017T22:00,58.863503,3.8074769999999996
25-05-2017T22:05,58.876732999999994,3.795528
25-05-2017T22:10,58.89004,3.7845120000000003
25-05-2017T22:15,58.903208,3.773189
25-05-2017T22:20,58.916343000000005,3.761399
25-05-2017T22:25,58.929671,3.750254
25-05-2017T22:30,58.942863,3.7388209999999997
25-05-2017T22:35,58.955976,3.726858
25-05-2017T22:40,58.969148,3.7150839999999996
25-05-2017T22:45,58.982156999999994,3.704513
25-05-2017T22:50,58.99473199999999,3.693807
25-05-2017T22:55,59.007256999999996,3.682789
25-05-2017T23:00,59.019684,3.67133
25-05-2017T23:05,59.032646,3.661925
25-05-2017T23:10,59.046738,3.6585900000000002
25-05-2017T23:15,59.060902,3.655821
25-05-2017T23:20,59.074647999999996,3.653142
25-05-2017T23:25,59.087731000000005,3.650605
25-05-2017T23:30,59.100632,3.64826
25-05-2017T23:35,59.113764,3.645914
25-05-2017T23:40,59.127626,3.643734
25-05-2017T23:45,59.141385,3.6405529999999997
25-05-2017T23:50,59.154438,3.6380489999999996
25-05-2017T23:55,59.167939000000004,3.6363809999999996
26-05-2017T00:00,59.181127000000004,3.633899
26-05-2017T00:05,59.194127,3.6311129999999996
26-05-2017T00:10,59.207739000000004,3.6288080000000003
26-05-2017T00:15,59.221254,3.626014
26-05-2017T00:20,59.234286,3.623098
26-05-2017T00:25,59.24748,3.621312
26-05-2017T00:30,59.260541,3.6184540000000003
26-05-2017T00:35,59.273374,3.616582
26-05-2017T00:40,59.286761,3.614062
26-05-2017T00:45,59.30024,3.611221
26-05-2017T00:50,59.313418999999996,3.6083410000000002
26-05-2017T00:55,59.3264,3.605915
26-05-2017T01:00,59.339652,3.603385
26-05-2017T01:05,59.353436,3.6012269999999997
26-05-2017T01:10,59.367121,3.5983080000000003
26-05-2017T01:15,59.380851,3.596135
26-05-2017T01:20,59.394831,3.59355
26-05-2017T01:25,59.408823999999996,3.590672
26-05-2017T01:30,59.42290500000001,3.588421
26-05-2017T01:35,59.437115000000006,3.5858309999999998
26-05-2017T01:40,59.451404000000004,3.5830550000000003
26-05-2017T01:45,59.465697,3.579903
26-05-2017T01:50,59.48004399999999,3.5771269999999995
26-05-2017T01:55,59.494538,3.5747
26-05-2017T02:00,59.509048,3.572254
